HotelName,MHID,WVitemID,NE_Code,CAitemID,TripadvisorLocationID
Pestana Cascais,7p87hrp,12326,HLISATLA  ,15362,231464
Pestana Palms Hotel,54oebfk,8577,FNCPEST,9361,233045
Pestana Vila Sol,bpihvds,187548,HFAOPEVI,84513,0
Petalon,hd3qm08,120817,PUYPETA,76093,0
Petit Palace Arenal,kyzswid,8583,HMADPEAR,9393,296931
Petit Palace Barcelona,baom1qn,118118,HBCNPETP,17966,633539
Petit Palace Ducal,cttdpyL,8585,HMADPEPA,17971,275122
Petit Palace Embassy,twr0g36,107534,HMADPETE,9394,543534
Petit Palace Museum,savmpwq,107351,HBCNPETI,17967,633625
Petit Palace Posada Del Peine,kpj97w5,118120,HMADPEPO,17972,0
Petra Mare,wpjucpi,187438,HERMARE,81959,0
Petrino Studios & Apartments,z8x5oLe,192047,PVKPETR,89344,0
Pez Azul,qLcq6a1,8593,TFSPEZA      ,8974,314834
Phi Phi Island Village Beach Resort,gyfdfan,8537,HHKTPHVI,18136,454876
Phra Nang Inn,paj20ci,195003,KBVPHRA,98921,0
Phuket Island View,wsn2eLb,10617,HKTVIEW      ,4780,479510
Phuket Ocean Resort,vzbafbf,10599,HKTOCEA      ,4781,0
Phuket Orchid Resort & Spa,2955rmo,107706,HKTPHOR,4782,315570
Pierre & Vacances Premium Port-Prestige,,109537,HNCEPVPP,75299,259214
Piet Hein,z9pttab,138503,HAMSPIET,58914,232459
Pink Shell Beach Resort,fak0i50,109656,HFMYBWPS,58793,80438
Piries,ybz372v,15842,HEDIPIRI,59224,320194
PK Riga Hotel,9aiwme9,120934,HRIXDOIN,42345,567351
Playa Del Ingles,28zfv0u,184040,LPAPING,75550,0
Playa del Sol,6dwc87u,10892,LPAPLAY      ,8842,287410
Playacar Palace,gygjntn,183212,CUNPLAP,75655,0
Plaza,igta6oq,123706,MLAPLAZ,35736,0
Plaza,Lnqr889,119557,HNAPPLAZ,15354,0
Plaza Son Rigo,z9x9rma,9420,PMIRIGO      ,9490,573084
Ponent Mar,mqv34f6,11019,PMIPONE      ,9470,569361
Port Adriano,2ze71ez,139225,PMIADRI,60013,270578
Porto Alegre,bm61y9z,8699,LPAPORT      ,8875,1151533
Porto Bay Glenzhaus Hotel,03wn03r,194108,HRIOGLEN,95772,0
Porto Bay Serra Golf,qnazwn1,137754,FNCSERR,56763,585474
Porto Galini,zvjtv69,139412,PVKPORT,61138,1484568
Porto Kalamaki,g00i0t6,124991,CHQKALA,66865,1646972
Porto Mare,ws282dn,109500,FNCPORT,9362,296287
Porto Platanias Village,j8u2xeb,194608,CHQORTO,96707,0
Porto Potha,muo631o,108565,KGSPORT,15304,669588
Porto Santa Maria,rb5tpw5,119366,FNCSANT,9363,250768
Prama Sanur Beach Bali,7huxrqk,12498,HDPSSANU  ,18081,3447895
President,83shhwm,8755,HLONPRES,9078,0
President,,141926,HSPUPRES,66210,568476
President Hotel Prague,03qae3s,138391,HPRGPRES,58867,282032
Prestige Apart Hotel,tuqcepj,10486,DLMPRES      ,40412,1852987
Prince Stafilos,zcx2wsu,8774,JSISTAF      ,90882,0
Princesa Playa,4xz5sdf,8776,HAGPPRIN,9400,238809
Princess Andriana Resort & Spa,u2doiex,138337,RHOIANA,57913,2559691
Princess Family Club,,195253,CUNPRIF,98448,0
Princess Flora,yqt8bxq,107664,RHOPRIA,16094,535120
Princess Golden,07qpno1,186564,KVAPRIN,80117,0
Prinsen,io4zurr,138460,HAMSPRIN,58915,232499
Priscilla,boxwwb4,138218,HROMPRIS,58169,229052
Privilege Aluxes,0i9bzbt,137685,CUNALUX,55701,1175973
Protea Hotel Sea Point,e2w4tiL,107686,CPTSEAP,76231,306371
Puerto Calma,eyo3t81,194472,LPAPOCA,96667,0
Puerto Feliz,8ak8iev,8792,LPAPUFE      ,8876,287515
Pullman Bangkok Hotel G,sqy15wu,193679,HBKKPULG,90801,0
Pullman Khao Lak Katilia Resort & Villas,kaq5vyL,119534,HKTLEME      ,4725,1224480
Punta Cana Princess All Suites Resort & Spa,veL6xjq,191565,PUJPUNP,90390,0
Puri Bagus Candidasa,d3740t7,125400,HDPSPUCA,38220,0
Puri Santrian,noa2tv2,12356,HDPSPURI  ,18080,307577
Pyr,xhbedkw,8798,HAGPPYRF,17986,232723
Pyr Marbella,0jwm4i9,8800,HAGPPYRM,17988,232723
Quality Beach Resort,ha7dg2v,120050,HCLWQBEA,15421,86175
Queensway Hotel,pn7my0b,8808,HLONQUEE,9079,0
Quinta da Marinha,q45x542,8810,HLISQUMA,15363,233632
Quoc Hoa,q3sxo7v,119429,HHANQUOC,75897,0
Radisson Blu Beke Hotel,v0963yg,10421,HBUDRABE,9599,0
Radisson Blu Edwardian Berkshire,791rxwm,183248,HLONRBEB,74382,0
Radisson Blu Edwardian Grafton,1mmng71,183250,HLONRBEG,75893,0
Radisson Blu Edwardian Kenilworth,wxpwjqr,183254,HLONRBEK,75892,0
Radisson Blu Edwardian The Sussex,qoejkLt,183256,HLONRBES,74383,0
Radisson Blu Elizabete Hotel,x42wkay,108970,HRIXREEL,42365,1006415
Radisson Blu Hotel,vk0Lafz,123631,HBERRADI,34788,202459
Radisson Blu Hotel Latvija,m8Ly9cz,108972,HRIXLATV,42366,277638
Radisson Blu Hotel Olümpia,kncmmt8,8909,HTLLOLUM,42440,277100
Radisson Blu Istanbul Pera,r3pihp7,182141,HISTRAIS,72411,0
Radisson BLU Portman Hotel,od7eda2,122322,HLONRADI,26208,0
Radisson Blu Resort Gran Canaria,n3r1h5o,125338,LPARADI,40008,237088
Radisson Blu Resort Split,yw4swq6,141235,HSPURASP,65417,304333
Radisson Blu Resort St. Julians,8g0k494,123699,MLARADI,35740,231312
Radisson Blu Saga,cz2dy5c,138966,HREKRASA,76159,231240
Radisson Blu Strand,qdb2oLx,138943,HSTORABS,90342,207021
Raga Hotel,vb78ck9,8822,FNCRAGA      ,9364,266649
Ralitsa AquaClub,Lja4xLc,184876,VARAQUA,79440,0
Rama Beach Resort & Villas,rwtha9f,8828,HDPSRAMB,18089,320028
Rama Garden,vf2ydwb,8830,HDPSRAMG,18090,312459
Ramblas,,15872,HBCNRAMB,58200,0
Rania,cbzvjia,194541,KVARANI,96660,0
Rathaus Park,qmv3fjf,138720,HVIERATH,59273,294822
Rayong Resort,bjfmeb6,13139,HPYXRAYR,8922,472110
Rea,zaLcf6m,125551,JSIREAS,41447,0
Real Madrid - As Roma - Champions League,,195164,HXMAROMA,97542,0
Real Madrid - Malmø Ff - Champions League,,194249,HXMAMALM,95909,0
Real Madrid - Psg - Champions League,,194251,HXMAPARI,95961,0
Real Madrid - Real Betis,,194010,HXMABETI,91853,0
Rebecca Park,kn5jz0n,129118,LPAREBE,73934,0
Reethi Beach Resort,nhkvef9,139569,HMLEREET,61127,316948
Regent Chalet,i6Lp1iL,10383,HHHQREGC,73958,582063
Regent Resort Cha-am Hua Hin,ikgkb6h,10409,HHHQRENT,4712,654337
Regina,okjedhL,138722,HVIEREGI,59252,228056
Reina Sol,56h0L7t,142575,LPAREIS,66964,0
Relais Maresca,km9eny6,138643,HNAPREMA,59196,252562
Relax (nedre bygning),v0fjaao,7599,CHQRELA      ,67194,664930
Relax (øvre bygning),on83fia,102672,CHQREL2,67172,664930
Renaissance Antalya Beach Resort & Spa,mronaf3,121194,AYTRENA,14259,296189
Renaissance Las Vegas Hotel,0wqL6w5,119910,HLASRENA,15399,489077
Renaissance Times Square,d9tbde3,15882,HNYCRETI,15390,93534
Rene studios,pdyftyz,10647,JSIRENE      ,9158,0
Residence Belgicka,v7or9j1,138793,HPRGREBE,58307,290428
Residence Yasmina,,8905,AGAYASM      ,41637,316615
Residenza Antica Roma,6srm2ri,138237,HROMREAN,58170,277161
Reveron,1ijk6ks,8911,TFSREVE,70368,646494
Reveron Plaza,xge018o,8913,TFSREVP      ,8934,500914
Reykjavik Centrum,avxmaxr,138954,HREKREKC,76160,543349
Rialto,bzvmczx,12422,HVCERIAL  ,58940,0
Rialto,7foz76k,8925,HBCNRIAL,9387,231526
Richmond,7bmaz1v,8930,HISTRICH,9559,295059
Richmond,43ybL6f,8928,LPARICH      ,70372,0
Rigas Hotel,egyuuxw,193395,JSIRIGA,90416,0
Rio Piedras,jr1byhp,8942,LPARIOP      ,8878,287414
Rising Star,aucLbps,125460,LCARISI,90478,0
Rita Suites,ghhLx3o,8951,CHQRITA      ,9230,5121322
Ritsa,8rvqef4,125547,JSIRITS,41449,1533733
Riu Costa Lago,jLpvq2z,120639,HAGPLUCA,17981,265401
Riva Hvar Yacht Harbour Hotel,ikrxoa7,139648,SPURIVA,81892,611829
River Rock Hotel,qneuur3,193122,LCARIVE,90087,0
Riviera Marina,k8L9iku,9016,LPARIVI      ,67529,785416
Riviera South Beach,mm2yfvy,136734,HMIARIVI,42953,0
Riviera Vista,5d01nrp,124368,LPARVIS,75509,6547847
Rivoli,t8ju08m,139282,HFLRRIVO,60999,202976
Rixwell Old Riga Palace,et7sf1o,123731,HRIXOLPA,42361,1552301
RK Luz Playa Suites,07k0kaw,7699,LPALUZP      ,8801,1194668
Roc Barlovento,fz64ont,124031,VRABARL,88346,151563
Roc Presidente,1ho5agv,124027,VRAPRES,88467,151450
Rocas Rojas,hq76n3z,9028,LPAROCA      ,70450,670076
Rocas Verde,dq6vf7x,128415,LPAROCV,62089,530897
Rodos Park Suites & Spa Hotel,Liobtp2,9038,RHOPARK      ,9291,228900
Roger De Lluria,aprm9ru,138273,HBCNRITR,58201,232774
Roma,8qaaet9,138848,HFLRROMA,59306,202989
Romanza Mare,tLpsrcg,186818,RHOROMA,82158,0
Rome Garden,yc0zbfa,126188,HROMROGA,39989,0
Room Mate Kerem,tkvfdz0,136968,HISTMIAP,61129,1735441
Rooms & Apartments Palac,wdfkprp,139082,SPUPALA,96153,0
Rooms On The Beach Negril,1t2x7bm,137039,MBJROOM,99589,0
Roosevelt,nqdzox8,14482,HNYCROOS,14273,99766
Roque Nublo,rgby6c1,194718,LPAROQU,96847,0
Rosa del Mar,sdhywuq,11026,PMIROSA      ,9471,267179
Rose Court Marble Arch,psq940t,125941,HLONRCMA,58121,0
Rose Village,Ldazidz,123107,BOJROSE,99528,1106169
Rosen Inn at Pointe Orlando,bx2xzsm,11287,HORLQUAL,15447,85401
Roula Garden,auyqbp8,182077,JSIROUL,72351,0
Row NYC Hotel,,13001,HNYCMILF,35827,1938661
Royal,oav4uaL,138724,HVIEROYA,59253,0
Royal Antibes,,184950,HNCERANT,79047,0
Royal Atlas Hotel & Spa,zxLhfat,107501,AGAROYA,41650,677579
Royal Decameron Club Caribbean,sLgiox2,183437,MBJCARI,83943,0
Royal Eagle,use0irt,10785,HLONROEA,9081,0
Royal Island Resort & Spa,dtqqq2j,194750,HMLEROYA,96903,0
Royal National,1hr4wys,9087,HLONRONA,9082,0
Royal Nidri,bkmty9L,119252,PVKROYN,9142,3435938
Royal Orchid Sheraton,fpupqff,10400,BKKORCH,4703,301808
Royal Paradise,y46a53n,184645,KVAROPA,78707,0
Royal Savoy Resort,nwu3pk0,9101,FNCSAVR      ,9365,271991
Royalton Hicacos Resort & Spa,8auu1n7,142702,VRASAND,88373,0
Rundrejse i Den Dominikanske Republik,,182975,PUJRUNS,76000,0
Rundrejse på Cuba,,190827,VRARUND,89354,0
S P House,xxnLdxs,125370,HKTSPHO,38199,0
Sa Coma,1cj5heb,119422,PMISACO,63535,500885
Saboia - Estoril,vqsck9c,6862,HLISSABO,15364,253480
Saint Trope,3fo3ysg,186398,CHQTROP,87908,0
Sainte Anne Resort & Spa,pqy8car,12478,HSEZSAIN  ,65121,324788
Sallés Hotel Marina Portals,qrqnf5f,124881,PMIMAPO,37087,248975
Samaras,noxk28b,108796,KVASAMA,78665,0
Samaria Hotel,6egz6tr,183893,HCHQSAMA,75416,0
Samui First House Hotel,msqg1xw,108640,HUSMFIRS,18109,584700
San Agustin,3xec8m0,138275,HBCNSANA,58843,0
San Agustin Beach Club,ad3ucxb,9172,LPASAGB      ,14246,529394
San Antonio Hotel & Spa,6si2ijL,136732,HMLASAAN,43334,232259
San Carlos,vusv7wx,119752,HNYCSANC,14274,80112
San Gallo Palace,119tefb,139321,HFLRGALL,60882,290014
San Michele,aa3ryp4,124840,HNAPSANM,36946,0
San Valentin y Terraflor Apartments,11264mw,180806,LPASVAL,71418,0
San Zulian,5rrsj2e,12482,HVCESANZ  ,89562,205634
Sana Capitol Hotel,r9sesvg,12484,HLISCAPI  ,9347,229300
Sana Estoril Hotel,v8u7p7o,9186,HLISPARI,19441,229309
Sana Executive,3ub0m4o,12486,HLISEXEC  ,9348,229312
Sana Rex,iko1e1v,15918,HLISSREX,9349,227428
Sand Sea Resort,nuf78qz,9188,HKBVSAND  ,18137,479240
Sandals Barbados,oLiivbh,195739,HBGISABA,99251,0
Sandals Grande Antigua Resort,wt1m6vm,195741,HANUSAND,99252,0
Sandos Caracol Eco Resort,4otqz7b,122169,CUNCARA,26110,219156
Sandos Caracol Select Club Eco Resort,rL1L2va,137452,CUNCARV,55491,219156
Sandos Playacar Beach Resort,eyLz4hb,140963,CUNSAPL,65091,153378
Sandos Riviera Select Club,0r2z1ni,137449,CUNSANV,55495,0
Sandos San Blas Hotel Nature Resort & Golf,hhbjvbu,120367,TFSBLAS,37529,1234433
Sandra Studios,w2iqfpb,182952,PVKSAND,77388,0
Sandy Suites,p01nxm2,125787,CHQSAND,66863,6393615
Santa Lucia E le Sabbie d’Oro,gy7qkq2,183323,HPMOSALU,75021,0
Santa Maria,w9tpr9f,11188,TFSMARI      ,70369,0
Santa Maria Novella,p22fk7n,141322,HFLRSMNO,64957,278586
Santa Marta,4uhbcf7,9213,HBCNSAMA,9388,232783
Santorini Reflexions Sea,iyy1i6e,189296,HJTRSRSE,83570,0
Sao Paulo,d9t4rjq,9219,FNCSAOP      ,9366,506849
Saratoga,Lqpm9b1,119577,PMISARA,16138,232764
Sativa Sanur Cottages,27c6mwr,9227,HDPSSATI,18082,450859
Savoy Gardens,2aec4qi,9986,FNCVILR      ,31559,506834
Savoy Hotel Amsterdam,j05ceny,138478,HAMSSVOY,58917,320980
Scandic Anglais,9e2qevt,138906,HSTOANGL,90343,229343
Scandic Berlin Kürfurstendamm,v5zrt1t,15523,HBERALST,58203,228377
Scandic Sergel Plaza,5b0m9rt,138924,HSTOSEPL,90344,234283
Sea Breeze Beach,18j0ubt,14453,GOISEBB,4680,1016881
Sea Club,521f1tk,11032,PMISEAC      ,9432,1056102
Sea Club Resort,1gr4hm4,122881,HFLLSEAC,61002,84412
Sea Horse,aw3acmj,9248,MJTSEAH      ,16080,316898
Seabank Resort Spa,t1Lb4sk,183242,HMLASEAR,74364,0
Seagull,ekehbpk,9254,CHQSEAG      ,71560,0
Seamelia Beach,d8h3t2z,124278,AYTSEAM,36926,2018357
Select,,10978,HPARSELE,9112,236586
Selena Hotel,wLkv600,108857,VARSELE,9013,1772219
Senacki,7Lqms6d,189645,HKRKSENA,84377,0
Senator,x91k5ip,122403,LCASENA,37606,314963
Senegambia Beach,jwc6c76,9287,BJLSENE      ,4615,316659
SENTIDO Amaragua,3z0w0sz,12979,HAGPAMAD,17980,259396
SENTIDO Apollo Blue,uk7vkum,121450,RHOAPOL,16098,1469127
SENTIDO Bellazure,joo28um,186469,BJVMAVI,80331,0
SENTIDO Buganvilla Hotel & Spa,038cc80,120896,FUEBUGA,15475,1379555
SENTIDO Cala Viñas,i0hL5er,119296,PMICAVI,9473,289777
SENTIDO Carda Beach Atlantica,oc74k1h,167511,KGSCARS,71195,0
SENTIDO Castell de Mar,eonyibd,121467,PMICAST,16131,289838
SENTIDO Don Pedro,ojnesdf,186571,PMIDONP,82932,0
SENTIDO Flora Garden,Lniw5m6,197915,AYTFLOR      ,99623,0
SENTIDO Gold Island,oocv73p,194065,AYTSGOL,96384,0
SENTIDO Graceland Khao Lak Resort & Spa,ogzqpcd,137661,HKTSENT,89653,0
SENTIDO Gran Canaria Princess,9apbrog,190765,LPAGCPR,86234,0
SENTIDO H10 Playa Esmeralda,dbwgts2,124087,FUEPLAE,36273,287968
SENTIDO Ixian All Suites,zv3gvaa,139313,RHOSIXS,60989,4432531
SENTIDO Ixian Grand,tfepk0o,139305,RHOSIXI,60990,292642
SENTIDO Kaktus Resort,z385sbs,193868,SPUKAKT,96733,0
SENTIDO Letoonia Golf Resort,t2Lkcb4,194323,AYTLETO,96956,0
SENTIDO Mallorca Palace,ia5sd8y,187016,PMIMAPA,81934,0
SENTIDO Mikri Poli Atlantica,Lxgvruy,139608,HERMIKR,61619,1125746
SENTIDO Orka Lotus Beach,axdp9kc,187503,DLMLOTU,83334,0
SENTIDO Pearl Beach,Lp4mggy,123313,HERPEAR,95874,264594
SENTIDO Perissia ,g0xaa40,119618,AYTSENP,9577,1423279
SENTIDO Playa del Moro,vc6gpbr,186988,PMIPORO,82303,0
SENTIDO Port Royal Villas & Spa,cp763fu,140504,RHOPORO,63452,1541200
SENTIDO Porto Soller,6uqh02s,8714,PMIPORS      ,9501,292956
SENTIDO Punta del Mar,za39yig,129626,PMIPUMA,58684,272936
SENTIDO Sandy Beach,rcqug3x,123047,LCAANDY,34032,230950
SENTIDO Sea Star,dfbmL5r,187483,DLMSTAR,83240,0
SENTIDO Sultan Beldibi,rynLrps,121190,AYTSULT,14260,315327
SENTIDO Thassos Imperial,g6u3a1v,194260,KVASTIM,97436,0
SENTIDO Tucan,0bub9tt,181545,PMITUCA,75526,0
SENTIDO Turan Prince,g6tj4tt,182723,AYTSETU,73831,0
SENTIDO Zeynep Golf & Spa,r2m2ard,129325,AYTZEYG,42821,4139515
SENTIDO Zeynep Resort,q2aea5m,129230,AYTZEYR,42826,498377
Sercotel Zurbarán,j6s8st7,120204,PMIZURB,9483,266980
Serena,txpynnp,138240,HROMSENA,58171,499930
Serenity,ivLati6,9296,LPASERE      ,8818,1145337
Serenity by Sea Club,eiaghL3,140127,PMISERE,64535,0
Seres Hotel,uswtxqh,138249,HISTSERE,58224,296912
Servatur Barbados,cqz7740,10872,LPABARB      ,8827,287536
Servatur Casablanca,x8hL7cd,140144,LPASUNC,66521,776548
Servatur Green Beach,mnxxs05,10881,LPAGREE      ,8779,776513
Servatur Montebello,f8y2fpi,8097,LPAMONB      ,8871,287445
Servatur Sun's Garden,kce2x56,125281,LPASUNG,38194,1214282
Servatur Sunsuite,22b1t5k,9571,LPASUNS      ,8879,0
Servatur Sunsuite,22b1t5k,157970,LPASUSS,71197,0
Servatur Terrazamar,614jru4,9701,LPATERR      ,8881,1226339
Ses Savines,3mxfpui,186660,IBZSESA,97700,0
Sevasti,tycamv4,9300,RHOSEVA      ,15299,1790424
Shakespeare Boutique Hotel,g0mj7y4,189649,HVNOSHAK,84394,0
Shandrani Resort & Spa,khyv7n6,107999,MRUSHAN,18074,0
Shangri La Rasa Ria Resort,5z0o57t,8840,HBKISARA,15255,306368
Shangri La Tanjung Aru Resort & Spa,o99tsr9,9669,HBKISATA,15256,302155
Sheraton Fisherman´s Wharf- San Fransisco,fb17sqs,107478,   HSFOSHER  ,85584,0
Sheraton Gran Canaria Salobre Golf Resort,8s921LL,107315,LPASAGO,8794,600105
Sheraton Miramar Resort,jguaoo5,122152,HRGMIRA,26140,301832
Sheraton New York Times Square,38awx7t,108294,HNYCSHER,15391,1783324
Sheraton Sand Key Resort,cr3po9r,12544,HCLWSHSK  ,15422,84217
Sheraton Stockholm,3xs0a7z,138929,HSTOSHER,67416,578721
Shnelli,apw5a45,138896,HTLLSHNE,59501,585370
Side SU Apart Hotel,iy29fd1,143428,AYTAMOR,73945,0
Side Village,ea6ma8v,10354,AYTVILL      ,9579,1151563
Silken Atlantida,wne3dc6,142977,TFSSILK,78471,0
Simovic Apartment,os6d81k,142999,SPUSIMO,96154,0
Sirene Beach,kuL71ce,121056,RHOSIRE,16097,950899
Sirines Fresh,bnLzy6i,193730,KVASIRI,90853,0
Sistina,p53zzop,9354,HROMSIST,9332,0
Siva Grand Beach,Livc6tu,10620,HRGBEAC      ,4659,316685
Sivalai Resort,,109022,HTSTSIVA,89120,0
Six Senses Ninh Van Bay,a1pn17n,6109,HNHAAMHI,75906,559946
Skiathos Palace,s4jybkx,125526,JSIPALA,39578,231231
Skiathos Princess,0wx18ae,119285,JSIPRIN,9159,315434
Skiathos Somnia,fa9L5c5,186981,JSISOMN,83208,0
Skopelos Holidays Hotel & Spa,22sx986,193400,JSISKHO,90582,0
Skopelos Village ,b338f6n,125451,JSISKOP,41461,254225
smartline Aquamare,51sg29f,11100,RHOMARI      ,9288,4063408
smartline Arion Palace,yutjfbg,186782,HERARIO,99702,0
smartline Bitez Garden Life,hbxk1w0,122770,BJVLIFE,31243,1484760
smartline Cosmopolitan,ri6g05s,123479,RHOCOSM,34351,316715
smartline Dimitrios Beach,rmbdus7,183016,HERSDIM,97404,0
smartline Guya Wave,sc67aw6,189214,PMIGUYW      ,96849,0
smartline Infinity Blue,jmbzhwp,194186,HERINFI,96655,0
smartline Kaptan,1ojdrhz,193673,AYTSKAP,90858,0
smartline Konaktepe,if8dan7,175576,AYTKONA,72261,0
smartline Kyknos Beach,64ih9yc,182701,HERKYKN,73602,0
smartline La Santa Maria Playa,1h2i7vj,142166,PMISAMP,72434,0
smartline Lancaster,87Ls5k4,141784,PMILANC,80582,259301
smartline Lantiana Gardens,ui5c8z6,118201,LCALANT,9052,504790
smartline Meridian,Lmx1q3m,181851,BOJSMAR,82639,0
smartline Mersoy Bellavista,rwf1m80,182156,DLMBELL,72509,0
smartline More Meni Cosmopolitan,d8gkrpa,187062,KGSSLMM,82348,0
smartline Playa Park,ucruox8,124600,FUEPLAP,75068,288058
smartline Protaras,7wL1q1v,182176,LCASMPR,72384,0
smartline Rethymnon Residence,m4ve5xg,187647,HERRESI,82146,0
smartline Riva Bodrum,hfoa5bq,187495,BJVRIVA,82345,0
Smartline Semiramis City Hotel,r0628i4,181615,RHOSEMI,72003,0
smartline Sunpark Aramis,aqib3dL,181893,AYTSUNA,72347,0
smartline Sunpark Beach,aq6tzr4,126153,AYTSUBE,40338,2723723
smartline Sunpark Garden,7fvgtnq,10342,AYTSUNP,9540,2723461
smartline Sunpark Marine,gdib3Lr,11316,AYTSUNM      ,9541,1184554
smartline Sweet Park Hotel,k03g22k,185957,AYTSMSW,80116,0
smartline Troulakis Village,0643bmn,102402,CHQTROV,9234,803808
smartline White City Beach,ufmuwja,194062,AYTSWCB,96197,0
smartline Village Resort & Waterpark,gf5hd5d,182526,HERVILL,72970,0
Sofitel Agadir Royal Bay Resort,a9L2nb4,16631,AGASOFA,41654,301628
Sofitel Dubai Jumeirah Beach,37cubbr,121655,DXBSOFJ,18042,0
Sofitel Lounge & Spa,,119234,AGASOFM,41666,299685
Sofitel Plaza Saigon,qdujuy4,9380,SGNSOFI      ,75949,300325
Soho Grand Hotel,31Lqa66,139135,HNYCTHES,60775,93561
Sol Amadores,pok9u5r,194467,LPASOLA,96670,0
Sol Beach House Cala Blanca,2hycj71,9387,PMICALB      ,9474,248980
Sol Cala d´Or,2uwa0r8,121701,PMISOCA,19612,248981
Sol Costablanca,ywvruxr,183647,HALCSOCO,74799,0
Sol Don Marco,c7L1zdc,14417,HAGPSOLM,9405,482196
Sol House Aloha,yet7vyh,119307,HAGPALOH,17983,234268
Sol Jandia Mar,8m5i443,9399,FUEJAND      ,4820,483649
Sol Katmandu Park & Resort,5ban0jb,141802,PMIKATU,66992,0
Sol Nessebar Mare,emqu5jd,122921,BOJBAMA,99533,604170
Sol Palmeras,f1emoh0,12578,VRAPALM,36572,151553
Sol Parque San Antonio,uddrhv5,124589,TFSPARQ,66471,234562
Sol Pelícanos Ocas,bhgn6jf,183643,HALCSOLP,74800,0
Sol Príncipe,xit0wz7,183303,HAGPCIPE,74379,0
Sol Puerto Playa,8sm4s3z,124596,TFSPUER,65446,228470
Sol Sun Beach Apartments,L1vnob9,192444,TFSSOLS,90086,0
Sol Tenerife,tw87zs2,11203,TFSTSOL      ,8957,248465
Sol Timor Apartamentos,,128208,HAGPTIMO,42101,0
Sol Wave House,wbvb6vx,137428,PMIWAVE,55582,272762
Solana Hotel and Spa,eq7dkhh,183830,HMLASOLA,74965,0
Sole Al Pantheon,r1p5u6w,11146,HROMSOLE,80167,191333
Solimar Aquamarine,76yixo1,182510,CHQAQUA,73196,0
Solimar Dias Hotel,6hisqzj,188580,HERDIAS,82416,0
Solita Soho Hotel,zv84mkt,138910,HNYCSOLI,60777,488793
Solmar,6ssvqw0,9418,TFSSOLM      ,8935,0
Son Antem Golf Resort & Spa,ugzt0mb,108539,PMIANTE,75876,0
Son Caliu Spa - Oasis,mgeL28f,5095,PMICALI      ,9475,227461
Sonesta ES Suites,80dv43n,15948,HORLSUIN,85519,85457
Sonesta Fort Lauderdale Beach,eux1fnv,137710,HFLLBOCE,56705,1911613
Sonesta Great Bay Beach Resort & Spa,ty42kih,137156,SXMGBAY,55698,0
Sonesta Maho Beach Resort,k5jyq1h,137158,   HSXMSONE  ,55699,0
Sonesta Ocean Point Resort,5it65zp,186805,SXMOCEA,82290,0
Souli Studios,k4z637z,125202,PVKSOUL,41852,0
South Gap Hotel,obtLLgb,107916,BGISGAP,82939,0
Southern Palms,x4rmaat,107918,BGISOUT,82940,0
Southern Sun The Cullinan,8h5uiLf,11678,HCPTCULL  ,76230,0
Southern Sun Waterfront,rref1su,107722,CPTSOUT,76233,637863
Splendid,,142059,HDBVSPLE,66259,313159
Splendid,4bowcar,12598,HNCESPLE,9091,0
Splendom Suites,1h29fe2,119739,HBCNSPLE,17970,1153252
Sporting Baia Hotel,g4pphxi,141724,HGNASPBA,66014,284457
Springfield Sea,vk0m6bs,118179,HHHQSPRS,58761,1164949
St Giles,t12kcb8,10788,HLONSTGI,58124,0
St James's Hotel And Club,5bpmo70,121933,HLONJAME,19660,0
St. Olav Hotel,40dim1q,120966,HTLLOLAV,42471,671923
St. Regis Bahia Beach,9sk81h6,194116,HSJUREGI,95788,0
St. Regis Rome,eLfcvor,138255,HROMSTRE,58172,203087
St. Regis Saadiyat Island Resort Abu Dhabi,aasvnvd,183188,HDXBREGI,74346,0
Star Inn Budapest Centrum,vcqkctj,121590,HBUDSTIN,18029,0
Starfish Cuatro Palmas,vxahc86,12150,VRACUAT,75545,151545
Stary,yncquh4,189647,HKRKSTAR,84379,0
Stavros Studios,c7dq928,9481,JSISTAV      ,16061,673528
Staybridge Suites Lake Buena Vista,haq9fig,12606,HORLSULA,15450,112103
Steigenberger,bvwu1ci,189624,HHAMSTEI,84395,0
Steigenberger Golf Resort,q49j0kw,9485,HRGSTEI      ,4653,464596
Strand Palace,bmw9i35,12610,HLONSTRA,58128,0
Sueno Hotels Deluxe Belek,0ui69u1,186654,AYTSUED,87129,0
Sueño Hotels Golf Belek,kmn7osd,120905,AYTSUEN,73299,807206
Suite Novotel Berlin Potsdamer Platz,33gv32j,119473,HBERSUPO,9590,498328
Suite Novotel Mall of the Emirates,i61p42x,121959,DXBSUNO,19437,0
Suite Novotel Marrakech,vqragjs,161808,HRAKNOMA,72654,0
Suizo,8u5Ln0w,9513,HBCNSUIZ,9389,231527
Sun Island Resort,pu46qm2,184887,HMLESUIS,77735,0
SunConnect Atlantis Fuerteventura Resort,k85e3nk,14122,FUESUIT,88152,0
SunConnect Eftalia Marin,3Lkh80e,186644,AYTEFTA,82604,0
SunConnect Evita,rfj9bj1,192158,RHOEVIT,90878,0
SunConnect Grand Ideal Premium,vq8q1qy,123926,DLMPREM,82346,0
SunConnect Kolymbia Star,ny0jqgf,181754,RHOSTAR,72308,0
SunConnect Mirador del Atlantico,r94enna,8034,LPAMIAT      ,8816,0
SunConnect Sea World Resort & Spa,e84xabd,121184,AYTSEAW,14297,1553333
